Rank;Sourceid;Title;Issn;SJR;SJR Best Quartile;Year;Categories
6816;21100356802;Sensing and Bio-Sensing Research;22141804;0,694;Q1;2019;"Electrical and Electronic Engineering (Q1); Biotechnology (Q2); Electronic, Optical and Magnetic Materials (Q2); Signal Processing (Q2)"
6817;15407;Visual Cognition;13506285, 14640716;0,694;Q1;2019;"Arts and Humanities (miscellaneous) (Q1); Cognitive Neuroscience (Q3); Experimental and Cognitive Psychology (Q3)"
6818;25159;ACI Materials Journal;0889325X;0,693;Q1;2019;"Building and Construction (Q1); Civil and Structural Engineering (Q2); Materials Science (miscellaneous) (Q2)"
6819;15639;Agronomy Journal;00021962, 14350645;0,693;Q1;2019;Agronomy and Crop Science (Q1)
6820;27098;American Journal of Critical Care;1937710X, 10623264;0,693;Q1;2019;"Critical Care Nursing (Q1); Medicine (miscellaneous) (Q2)"
6821;19600156901;Architectural Engineering and Design Management;17527589, 17452007;0,693;Q1;2019;"Architecture (Q1); Building and Construction (Q1); Business, Management and Accounting (miscellaneous) (Q1)"
6822;19397;BMC Urology;14712490;0,693;Q2;2019;"Medicine (miscellaneous) (Q2); Reproductive Medicine (Q2); Urology (Q2)"
6823;21100446929;European Actuarial Journal;21909741, 21909733;0,693;Q2;2019;"Economics and Econometrics (Q2); Statistics and Probability (Q2); Statistics, Probability and Uncertainty (Q2)"
6824;25256;European Journal of Inorganic Chemistry;10990682, 14341948;0,693;Q1;2019;Inorganic Chemistry (Q1)
6825;21100285069;Hospital pediatrics;21541671, 21541663;0,693;Q1;2019;"Pediatrics (Q1); Medicine (miscellaneous) (Q2); Pediatrics, Perinatology and Child Health (Q2)"
6826;19700201530;International Journal of Sport Policy and Politics;19406940, 19406959;0,693;Q1;2019;"Social Sciences (miscellaneous) (Q1); Tourism, Leisure and Hospitality Management (Q2)"
6827;21100217226;Journal of Diabetes and Metabolic Disorders;22516581;0,693;Q2;2019;"Endocrinology, Diabetes and Metabolism (Q2); Internal Medicine (Q2)"
6828;16509;Journal of Futures Markets;10969934, 02707314;0,693;Q1;2019;"Business, Management and Accounting (miscellaneous) (Q1); Accounting (Q2); Economics and Econometrics (Q2); Finance (Q2)"
6829;19700200915;Laboratory Phonology;18686354, 18686346;0,693;Q1;2019;"Linguistics and Language (Q1); Podiatry (Q1); Computer Science Applications (Q2)"
6830;29791;Moravian Geographical Reports;12108812;0,693;Q1;2019;"Earth and Planetary Sciences (miscellaneous) (Q1); Geography, Planning and Development (Q1)"
6831;17859;Radiologic Clinics of North America;00338389, 15578275;0,693;Q2;2019;"Medicine (miscellaneous) (Q2); Radiology, Nuclear Medicine and Imaging (Q2)"
6832;20514;Seminars in Dialysis;1525139X, 08940959;0,693;Q2;2019;Nephrology (Q2)
6833;14469;Advances in Structural Engineering;13694332;0,692;Q1;2019;"Building and Construction (Q1); Civil and Structural Engineering (Q2)"
6834;24338;Australian Endodontic Journal;13291947, 17474477;0,692;Q1;2019;Dentistry (miscellaneous) (Q1)
6835;14192;Forum for Development Studies;08039410, 18911765;0,692;Q1;2019;"Development (Q1); Geography, Planning and Development (Q1)"
6836;21100916535;Human Genome Variation;2054345X;0,692;Q3;2019;"Biochemistry (Q3); Genetics (Q3); Molecular Biology (Q3)"
6837;28809;Journal of American College Health;7448481;0,692;Q2;2019;Public Health, Environmental and Occupational Health (Q2)
6838;17012;Journal of Petroleum Geology;17475457, 01416421;0,692;Q1;2019;"Earth and Planetary Sciences (miscellaneous) (Q1); Energy Engineering and Power Technology (Q2); Fuel Technology (Q2); Geology (Q2)"
6839;18610;Molecular Imaging;15353508, 15360121;0,692;Q2;2019;"Biomedical Engineering (Q2); Biotechnology (Q2); Condensed Matter Physics (Q2); Radiology, Nuclear Medicine and Imaging (Q2); Molecular Medicine (Q3)"
6840;21100874320;Pathobiology of Aging and Age-related Diseases;20010001;0,692;Q2;2019;"Geriatrics and Gerontology (Q2); Histology (Q2); Aging (Q3)"
6841;12646;Pathology and Oncology Research;15322807, 12194956;0,692;Q2;2019;"Medicine (miscellaneous) (Q2); Pathology and Forensic Medicine (Q2); Cancer Research (Q3); Oncology (Q3)"
6842;5000158124;Results in Mathematics;14226383;0,692;Q2;2019;"Applied Mathematics (Q2); Mathematics (miscellaneous) (Q2)"
6843;21100209501;Statistics in Biopharmaceutical Research;19466315;0,692;Q1;2019;"Pharmaceutical Science (Q1); Statistics and Probability (Q2)"
6844;28971;Studia Geophysica et Geodaetica;15731626, 00393169;0,692;Q2;2019;"Geochemistry and Petrology (Q2); Geophysics (Q2)"
6845;27968;Zeitschrift fur Analysis und ihre Anwendung;2322064;0,692;Q2;2019;"Analysis (Q2); Applied Mathematics (Q2)"
6846;29543;Australian Journal of Education;00049441, 20505884;0,691;Q2;2019;Education (Q2)
6847;22258;Bioethics;14678519, 02699702;0,691;Q1;2019;"Health (social science) (Q1); Philosophy (Q1); Health Policy (Q2)"
6848;14320;Brain and Development;18727131, 03877604;0,691;Q2;2019;"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Pediatrics, Perinatology and Child Health (Q2); Developmental Neuroscience (Q3)"
6849;19327;Historical Methods;19401906, 01615440;0,691;Q1;2019;History (Q1)
6850;21100784665;IEEE Transactions on Cognitive and Developmental Systems;23798920, 23798939;0,691;Q2;2019;"Artificial Intelligence (Q2); Software (Q2)"
6851;19700174979;International Journal of Physiology, Pathophysiology and Pharmacology (discontinued);19448171;0,691;Q2;2019;"Pathology and Forensic Medicine (Q2); Physiology (Q3); Physiology (medical) (Q3)"
6852;23034;Journal of Infection and Chemotherapy;14377780, 1341321X;0,691;Q2;2019;"Infectious Diseases (Q2); Pharmacology (medical) (Q2); Microbiology (medical) (Q3)"
6853;3200147819;Pervasive and Mobile Computing;15741192;0,691;Q1;2019;"Computer Networks and Communications (Q1); Computer Science (miscellaneous) (Q1); Hardware and Architecture (Q1); Applied Mathematics (Q2); Computer Science Applications (Q2); Information Systems (Q2); Software (Q2)"
6854;21167;Pharmacogenomics;14622416, 17448042;0,691;Q2;2019;"Pharmacology (Q2); Genetics (Q3); Molecular Medicine (Q3)"
6855;16062;Quantitative Finance;14697696, 14697688;0,691;Q1;2019;"Economics, Econometrics and Finance (miscellaneous) (Q1); Finance (Q2)"
6856;21100899309;Research and Practice in Technology Enhanced Learning;17937078;0,691;Q1;2019;"Media Technology (Q1); Education (Q2); Management of Technology and Innovation (Q2); Social Psychology (Q2)"
6857;18800156711;Advances in Mathematics of Communications;19305346, 19305338;0,69;Q1;2019;"Computer Networks and Communications (Q1); Algebra and Number Theory (Q2); Applied Mathematics (Q2); Discrete Mathematics and Combinatorics (Q2)"
6858;69138;American Journal of Managed Care;10880224, 10961860, 19362692;0,69;Q2;2019;"Health Policy (Q2); Medicine (miscellaneous) (Q2)"
6859;97637;Current Problems in Dermatology;14215721, 16622944;0,69;Q2;2019;"Dermatology (Q2); Medicine (miscellaneous) (Q2)"
6860;21905;Journal of Public Health Management and Practice;10784659, 15505022;0,69;Q2;2019;"Health Policy (Q2); Public Health, Environmental and Occupational Health (Q2)"
6861;21100891043;Open Quaternary;2055298X;0,69;Q1;2019;"Anthropology (Q1); Archeology (Q1); Ecology (Q2); Environmental Science (miscellaneous) (Q2); Global and Planetary Change (Q2)"
6862;5800173371;Sexual Development;16615433, 16615425;0,69;Q2;2019;"Embryology (Q2); Endocrinology, Diabetes and Metabolism (Q2); Developmental Biology (Q3)"
6863;17077;Acta Veterinaria Scandinavica;17510147, 0044605X;0,689;Q1;2019;"Veterinary (miscellaneous) (Q1); Medicine (miscellaneous) (Q2)"
6864;11600153423;American Journal of Men's Health;15579891, 15579883;0,689;Q2;2019;"Health (social science) (Q2); Public Health, Environmental and Occupational Health (Q2)"
6865;24634;Archives of Oral Biology;39969;0,689;Q1;2019;"Dentistry (miscellaneous) (Q1); Medicine (miscellaneous) (Q2); Otorhinolaryngology (Q2); Cell Biology (Q3)"
6866;53554;Australian Journal of Agricultural and Resource Economics;1364985X, 14678489;0,689;Q1;2019;"Agricultural and Biological Sciences (miscellaneous) (Q1); Economics and Econometrics (Q2)"
6867;21100446931;European Journal of Mathematics;2199675X, 21996768;0,689;Q2;2019;Mathematics (miscellaneous) (Q2)
6868;21100197942;Periodico Tche Quimica (discontinued);18060374, 21790302;0,689;Q1;2019;"Multidisciplinary (Q1); Pharmacy (Q1); Chemistry (miscellaneous) (Q2); Education (Q2)"
6869;19700177501;Topological Methods in Nonlinear Analysis;12303429;0,689;Q2;2019;"Analysis (Q2); Applied Mathematics (Q2)"
6870;24495;Wildlife Biology;9096396;0,689;Q2;2019;"Ecology, Evolution, Behavior and Systematics (Q2); Management, Monitoring, Policy and Law (Q2); Nature and Landscape Conservation (Q2)"
6871;14215;Critical Studies in Media Communication;14795809, 15295036;0,688;Q1;2019;Communication (Q1)
6872;130168;Environmental Chemistry;14482517;0,688;Q2;2019;"Chemistry (miscellaneous) (Q2); Environmental Chemistry (Q2); Geochemistry and Petrology (Q2)"
6873;20720;Ethnicity and Health;14653419, 13557858;0,688;Q1;2019;"Arts and Humanities (miscellaneous) (Q1); Cultural Studies (Q1); Public Health, Environmental and Occupational Health (Q2)"
6874;25022;IEEE Pervasive Computing;15361268;0,688;Q2;2019;"Computational Theory and Mathematics (Q2); Computer Science Applications (Q2); Software (Q2)"
6875;5200152703;International Journal of Automation and Computing;14768186;0,688;Q2;2019;"Applied Mathematics (Q2); Computer Science Applications (Q2); Control and Systems Engineering (Q2); Modeling and Simulation (Q2)"
6876;21100199786;International Neurourology Journal;20934777, 20936931;0,688;Q2;2019;"Neurology (clinical) (Q2); Urology (Q2); Neurology (Q3)"
6877;21100388307;Journal of Ethnic Foods;23526181;0,688;Q1;2019;"Anthropology (Q1); Food Science (Q2)"
6878;21100305001;Longitudinal and Life Course Studies;17579597;0,688;Q2;2019;Life-span and Life-course Studies (Q2)
6879;21100229190;Ophthalmic Surgery Lasers and Imaging Retina;23258160, 23258179;0,688;Q2;2019;"Medicine (miscellaneous) (Q2); Ophthalmology (Q2); Surgery (Q2)"
6880;145733;Sexualities;14617382, 13634607;0,688;Q1;2019;"Anthropology (Q1); Gender Studies (Q1)"
6881;9300153116;Stem Cell Research;18735061, 18767753;0,688;Q2;2019;"Medicine (miscellaneous) (Q2); Cell Biology (Q3); Developmental Biology (Q3)"
6882;28507;Survival;00396338, 14682699;0,688;Q1;2019;"Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
6883;21100202716;Thoracic Cancer;17597714, 17597706;0,688;Q2;2019;"Medicine (miscellaneous) (Q2); Pulmonary and Respiratory Medicine (Q2); Oncology (Q3)"
6884;13040;Antarctic Science;09541020, 13652079;0,687;Q2;2019;"Ecology, Evolution, Behavior and Systematics (Q2); Geology (Q2); Oceanography (Q2)"
6885;19623;Archives of Microbiology;1432072X, 03028933;0,687;Q2;2019;"Medicine (miscellaneous) (Q2); Biochemistry (Q3); Genetics (Q3); Microbiology (Q3); Molecular Biology (Q3)"
6886;13681;Computer Communications;1403664;0,687;Q1;2019;Computer Networks and Communications (Q1)
6887;4700152610;Current Diabetes Reviews;15733998;0,687;Q2;2019;"Endocrinology, Diabetes and Metabolism (Q2); Endocrinology (Q3)"
6888;21100827923;Eurasian Business Review;13094297, 21474281;0,687;Q1;2019;"Business, Management and Accounting (miscellaneous) (Q1); Economics, Econometrics and Finance (miscellaneous) (Q1)"
6889;15429;Journal of Community and Applied Social Psychology;10529284, 10991298;0,687;Q1;2019;"Sociology and Political Science (Q1); Social Psychology (Q2)"
6890;13772;Journal of Laryngology and Otology;17485460, 00222151;0,687;Q2;2019;"Medicine (miscellaneous) (Q2); Otorhinolaryngology (Q2)"
6891;20544;P and T;10521372;0,687;Q2;2019;Pharmacology (medical) (Q2)
6892;27010;Photochemistry and Photobiology;17511097, 00318655;0,687;Q1;2019;"Radiation (Q1); Medicine (miscellaneous) (Q2); Physical and Theoretical Chemistry (Q2); Biochemistry (Q3)"
6893;19700182739;Review of Development Finance;18799337;0,687;Q2;2019;"Economics and Econometrics (Q2); Finance (Q2)"
6894;21100810716;South African Journal of Chemical Engineering;10269185;0,687;Q1;2019;"Fluid Flow and Transfer Processes (Q1); Education (Q2); Energy (miscellaneous) (Q2); Filtration and Separation (Q2); Process Chemistry and Technology (Q2); Catalysis (Q3)"
6895;17288;Sydowia;820598;0,687;Q2;2019;"Ecology, Evolution, Behavior and Systematics (Q2); Plant Science (Q2)"
6896;19351;Annals of the Missouri Botanical Garden;266493;0,686;Q2;2019;"Ecology, Evolution, Behavior and Systematics (Q2); Plant Science (Q2)"
6897;21100386862;Bone Reports;23521872;0,686;Q2;2019;"Orthopedics and Sports Medicine (Q2); Endocrinology, Diabetes and Metabolism (Q3)"
6898;21100814040;Environmental Geotechnics;2051803X;0,686;Q2;2019;"Environmental Chemistry (Q2); Environmental Engineering (Q2); Geochemistry and Petrology (Q2); Geotechnical Engineering and Engineering Geology (Q2); Management, Monitoring, Policy and Law (Q2); Nature and Landscape Conservation (Q2); Waste Management and Disposal (Q2); Water Science and Technology (Q2)"
6899;21100904743;European radiology experimental;25099280;0,686;Q2;2019;Radiology, Nuclear Medicine and Imaging (Q2)
6900;19700174683;International Journal for Numerical Methods in Biomedical Engineering;20407947, 20407939;0,686;Q2;2019;"Applied Mathematics (Q2); Biomedical Engineering (Q2); Computational Theory and Mathematics (Q2); Modeling and Simulation (Q2); Software (Q2); Molecular Biology (Q3)"
6901;23710;Journal of Medical Systems;01485598, 1573689X;0,686;Q2;2019;"Health Informatics (Q2); Health Information Management (Q2); Information Systems (Q2); Medicine (miscellaneous) (Q2)"
6902;30075;Journal of Sex and Marital Therapy;0092623X, 15210715;0,686;Q2;2019;Clinical Psychology (Q2)
6903;28704;Modelling and Simulation in Materials Science and Engineering;09650393, 1361651X;0,686;Q2;2019;"Computer Science Applications (Q2); Condensed Matter Physics (Q2); Materials Science (miscellaneous) (Q2); Mechanics of Materials (Q2); Modeling and Simulation (Q2)"
6904;28839;Nursing in Critical Care;14785153, 13621017;0,686;Q1;2019;Critical Care Nursing (Q1)
6905;21100204102;Oral Surgery, Oral Medicine, Oral Pathology and Oral Radiology;22124403, 22124411;0,686;Q1;2019;"Dentistry (miscellaneous) (Q1); Oral Surgery (Q2); Pathology and Forensic Medicine (Q2); Radiology, Nuclear Medicine and Imaging (Q2); Surgery (Q2)"
6906;20340;Parasitology Research;14321955, 09320113;0,686;Q1;2019;"Veterinary (miscellaneous) (Q1); Insect Science (Q2); Medicine (miscellaneous) (Q2); Parasitology (Q2); Infectious Diseases (Q3)"
6907;19773;Rheumatology International;01728172, 1437160X;0,686;Q2;2019;"Rheumatology (Q2); Immunology (Q3); Immunology and Allergy (Q3)"
6908;28443;Steel Research International;16113683;0,686;Q1;2019;"Materials Chemistry (Q1); Metals and Alloys (Q1); Condensed Matter Physics (Q2); Physical and Theoretical Chemistry (Q2)"
6909;12975;Economic Systems;9393625;0,685;Q2;2019;Economics and Econometrics (Q2)
6910;19600166036;International Journal of Artificial Intelligence;9740635;0,685;Q2;2019;Artificial Intelligence (Q2)
6911;16780;International Journal of Rehabilitation Research;03425282, 14735660;0,685;Q2;2019;"Medicine (miscellaneous) (Q2); Physical Therapy, Sports Therapy and Rehabilitation (Q2); Rehabilitation (Q2)"
6912;22505;Invertebrate Biology;10778306, 17447410;0,685;Q1;2019;Animal Science and Zoology (Q1)
6913;17700156769;Journal of Brand Management;14791803, 1350231X;0,685;Q2;2019;"Marketing (Q2); Strategy and Management (Q2)"
6914;22893;Journal of Business and Industrial Marketing;8858624;0,685;Q1;2019;"Business and International Management (Q1); Marketing (Q2)"
6915;16284;Journal of Hydrologic Engineering - ASCE;19435584, 10840699;0,685;Q2;2019;"Civil and Structural Engineering (Q2); Environmental Chemistry (Q2); Environmental Science (miscellaneous) (Q2); Water Science and Technology (Q2)"
6916;19700201601;Journal of laboratory automation;22110690, 22110682;0,685;Q1;2019;"Medical Laboratory Technology (Q1); Computer Science Applications (Q2); Medicine (miscellaneous) (Q2)"
6917;3200147817;Journal of Pediatric Urology;14775131, 18734898;0,685;Q2;2019;"Pediatrics, Perinatology and Child Health (Q2); Urology (Q2)"
6918;21100316609;Life Sciences in Space Research;22145532, 22145524;0,685;Q1;2019;"Agricultural and Biological Sciences (miscellaneous) (Q1); Radiation (Q1); Astronomy and Astrophysics (Q2); Ecology (Q2); Health, Toxicology and Mutagenesis (Q2)"
6919;20601;Paediatric Drugs;11792019, 11745878;0,685;Q2;2019;"Pediatrics, Perinatology and Child Health (Q2); Pharmacology (medical) (Q2)"
6920;22086;American Philosophical Quarterly;30481;0,684;Q1;2019;Philosophy (Q1)
6921;17700156447;Biodemography and Social Biology;19485573, 19485565;0,684;Q1;2019;"Anthropology (Q1); Demography (Q1); Ecology, Evolution, Behavior and Systematics (Q2); Genetics (Q3)"
6922;21100437107;Borsa Istanbul Review;22148450, 22148469;0,684;Q2;2019;"Economics and Econometrics (Q2); Finance (Q2)"
6923;300147008;European Journal of Cultural Studies;13675494;0,684;Q1;2019;"Arts and Humanities (miscellaneous) (Q1); Cultural Studies (Q1); Education (Q2)"
6924;14788;Human Performance;08959285, 15327043;0,684;Q2;2019;"Applied Psychology (Q2); Organizational Behavior and Human Resource Management (Q2); Psychology (miscellaneous) (Q2)"
6925;27061;American Journal of Medical Quality;10628606;0,683;Q2;2019;Health Policy (Q2)
6926;17755;Domestic Animal Endocrinology;18790054, 07397240;0,683;Q1;2019;"Animal Science and Zoology (Q1); Food Animals (Q1); Endocrinology (Q3)"
